instance,full_path
pdb1vls.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1vls.edge/run1
pdb1vls.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1vls.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1vpi.edge/run1
pdb1vpi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1vpi.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1wba.edge/run1
pdb1wba.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1wba.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1whi.edge/run1
pdb1whi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1whi.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2e2c.edge/run1
pdb2e2c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2e2c.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2eif.edge/run1
pdb2eif.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2eif.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2fcb.edge/run1
pdb2fcb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2fcb.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2fcr.edge/run1
pdb2fcr.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2fcr.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2hft.edge/run1
pdb2hft.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2hft.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2i1b.edge/run1
pdb2i1b.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2i1b.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2ilk.edge/run1
pdb2ilk.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2ilk.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2lhb.edge/run1
pdb2lhb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2lhb.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb2tgi.edge/run1
pdb2tgi.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb2tgi.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb3nul.edge/run1
pdb3nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb3nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb5nul.edge/run1
pdb5nul.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb5nul.edge/run1
